,news,category,data_information,normalized_text,preprocessed,label
6751,full_texts/true/594.txt,tv_celebridades,full_texts/true-meta-information/594-meta.txt,size_normalized_texts/true/594.txt,preprocessed/true/594.txt,true
6752,full_texts/true/595.txt,tv_celebridades,full_texts/true-meta-information/595-meta.txt,size_normalized_texts/true/595.txt,preprocessed/true/595.txt,true
6753,full_texts/true/596.txt,tv_celebridades,full_texts/true-meta-information/596-meta.txt,size_normalized_texts/true/596.txt,preprocessed/true/596.txt,true
6754,full_texts/true/597.txt,politica,full_texts/true-meta-information/597-meta.txt,size_normalized_texts/true/597.txt,preprocessed/true/597.txt,true
6755,full_texts/true/598.txt,tv_celebridades,full_texts/true-meta-information/598-meta.txt,size_normalized_texts/true/598.txt,preprocessed/true/598.txt,true
6756,full_texts/true/599.txt,sociedade_cotidiano,full_texts/true-meta-information/599-meta.txt,size_normalized_texts/true/599.txt,preprocessed/true/599.txt,true
6757,full_texts/true/6.txt,politica,full_texts/true-meta-information/6-meta.txt,size_normalized_texts/true/6.txt,preprocessed/true/6.txt,true
6758,full_texts/true/60.txt,sociedade_cotidiano,full_texts/true-meta-information/60-meta.txt,size_normalized_texts/true/60.txt,preprocessed/true/60.txt,true
6759,full_texts/true/600.txt,tv_celebridades,full_texts/true-meta-information/600-meta.txt,size_normalized_texts/true/600.txt,preprocessed/true/600.txt,true
6760,full_texts/true/601.txt,sociedade_cotidiano,full_texts/true-meta-information/601-meta.txt,size_normalized_texts/true/601.txt,preprocessed/true/601.txt,true
6761,full_texts/true/602.txt,sociedade_cotidiano,full_texts/true-meta-information/602-meta.txt,size_normalized_texts/true/602.txt,preprocessed/true/602.txt,true
6762,full_texts/true/603.txt,politica,full_texts/true-meta-information/603-meta.txt,size_normalized_texts/true/603.txt,preprocessed/true/603.txt,true
6763,full_texts/true/604.txt,ciencia_tecnologia,full_texts/true-meta-information/604-meta.txt,size_normalized_texts/true/604.txt,preprocessed/true/604.txt,true
6764,full_texts/true/605.txt,tv_celebridades,full_texts/true-meta-information/605-meta.txt,size_normalized_texts/true/605.txt,preprocessed/true/605.txt,true
6765,full_texts/true/606.txt,politica,full_texts/true-meta-information/606-meta.txt,size_normalized_texts/true/606.txt,preprocessed/true/606.txt,true
6766,full_texts/true/607.txt,sociedade_cotidiano,full_texts/true-meta-information/607-meta.txt,size_normalized_texts/true/607.txt,preprocessed/true/607.txt,true
6767,full_texts/true/608.txt,tv_celebridades,full_texts/true-meta-information/608-meta.txt,size_normalized_texts/true/608.txt,preprocessed/true/608.txt,true
6768,full_texts/true/609.txt,tv_celebridades,full_texts/true-meta-information/609-meta.txt,size_normalized_texts/true/609.txt,preprocessed/true/609.txt,true
6769,full_texts/true/61.txt,tv_celebridades,full_texts/true-meta-information/61-meta.txt,size_normalized_texts/true/61.txt,preprocessed/true/61.txt,true
6770,full_texts/true/610.txt,tv_celebridades,full_texts/true-meta-information/610-meta.txt,size_normalized_texts/true/610.txt,preprocessed/true/610.txt,true
6771,full_texts/true/611.txt,sociedade_cotidiano,full_texts/true-meta-information/611-meta.txt,size_normalized_texts/true/611.txt,preprocessed/true/611.txt,true
6772,full_texts/true/612.txt,tv_celebridades,full_texts/true-meta-information/612-meta.txt,size_normalized_texts/true/612.txt,preprocessed/true/612.txt,true
6773,full_texts/true/613.txt,sociedade_cotidiano,full_texts/true-meta-information/613-meta.txt,size_normalized_texts/true/613.txt,preprocessed/true/613.txt,true
6774,full_texts/true/614.txt,politica,full_texts/true-meta-information/614-meta.txt,size_normalized_texts/true/614.txt,preprocessed/true/614.txt,true
6775,full_texts/true/615.txt,sociedade_cotidiano,full_texts/true-meta-information/615-meta.txt,size_normalized_texts/true/615.txt,preprocessed/true/615.txt,true
6776,full_texts/true/616.txt,sociedade_cotidiano,full_texts/true-meta-information/616-meta.txt,size_normalized_texts/true/616.txt,preprocessed/true/616.txt,true
6777,full_texts/true/617.txt,tv_celebridades,full_texts/true-meta-information/617-meta.txt,size_normalized_texts/true/617.txt,preprocessed/true/617.txt,true
6778,full_texts/true/618.txt,tv_celebridades,full_texts/true-meta-information/618-meta.txt,size_normalized_texts/true/618.txt,preprocessed/true/618.txt,true
6779,full_texts/true/619.txt,sociedade_cotidiano,full_texts/true-meta-information/619-meta.txt,size_normalized_texts/true/619.txt,preprocessed/true/619.txt,true
6780,full_texts/true/62.txt,politica,full_texts/true-meta-information/62-meta.txt,size_normalized_texts/true/62.txt,preprocessed/true/62.txt,true
6781,full_texts/true/620.txt,sociedade_cotidiano,full_texts/true-meta-information/620-meta.txt,size_normalized_texts/true/620.txt,preprocessed/true/620.txt,true
6782,full_texts/true/621.txt,sociedade_cotidiano,full_texts/true-meta-information/621-meta.txt,size_normalized_texts/true/621.txt,preprocessed/true/621.txt,true
6783,full_texts/true/622.txt,sociedade_cotidiano,full_texts/true-meta-information/622-meta.txt,size_normalized_texts/true/622.txt,preprocessed/true/622.txt,true
6784,full_texts/true/623.txt,sociedade_cotidiano,full_texts/true-meta-information/623-meta.txt,size_normalized_texts/true/623.txt,preprocessed/true/623.txt,true
6785,full_texts/true/624.txt,politica,full_texts/true-meta-information/624-meta.txt,size_normalized_texts/true/624.txt,preprocessed/true/624.txt,true
6786,full_texts/true/625.txt,tv_celebridades,full_texts/true-meta-information/625-meta.txt,size_normalized_texts/true/625.txt,preprocessed/true/625.txt,true
6787,full_texts/true/626.txt,sociedade_cotidiano,full_texts/true-meta-information/626-meta.txt,size_normalized_texts/true/626.txt,preprocessed/true/626.txt,true
6788,full_texts/true/627.txt,politica,full_texts/true-meta-information/627-meta.txt,size_normalized_texts/true/627.txt,preprocessed/true/627.txt,true
6789,full_texts/true/628.txt,tv_celebridades,full_texts/true-meta-information/628-meta.txt,size_normalized_texts/true/628.txt,preprocessed/true/628.txt,true
6790,full_texts/true/629.txt,tv_celebridades,full_texts/true-meta-information/629-meta.txt,size_normalized_texts/true/629.txt,preprocessed/true/629.txt,true
6791,full_texts/true/63.txt,politica,full_texts/true-meta-information/63-meta.txt,size_normalized_texts/true/63.txt,preprocessed/true/63.txt,true
6792,full_texts/true/630.txt,politica,full_texts/true-meta-information/630-meta.txt,size_normalized_texts/true/630.txt,preprocessed/true/630.txt,true
6793,full_texts/true/631.txt,ciencia_tecnologia,full_texts/true-meta-information/631-meta.txt,size_normalized_texts/true/631.txt,preprocessed/true/631.txt,true
6794,full_texts/true/632.txt,tv_celebridades,full_texts/true-meta-information/632-meta.txt,size_normalized_texts/true/632.txt,preprocessed/true/632.txt,true
6795,full_texts/true/633.txt,ciencia_tecnologia,full_texts/true-meta-information/633-meta.txt,size_normalized_texts/true/633.txt,preprocessed/true/633.txt,true
6796,full_texts/true/634.txt,tv_celebridades,full_texts/true-meta-information/634-meta.txt,size_normalized_texts/true/634.txt,preprocessed/true/634.txt,true
6797,full_texts/true/635.txt,sociedade_cotidiano,full_texts/true-meta-information/635-meta.txt,size_normalized_texts/true/635.txt,preprocessed/true/635.txt,true
6798,full_texts/true/636.txt,tv_celebridades,full_texts/true-meta-information/636-meta.txt,size_normalized_texts/true/636.txt,preprocessed/true/636.txt,true
6799,full_texts/true/637.txt,tv_celebridades,full_texts/true-meta-information/637-meta.txt,size_normalized_texts/true/637.txt,preprocessed/true/637.txt,true
6800,full_texts/true/638.txt,tv_celebridades,full_texts/true-meta-information/638-meta.txt,size_normalized_texts/true/638.txt,preprocessed/true/638.txt,true
6801,full_texts/true/639.txt,politica,full_texts/true-meta-information/639-meta.txt,size_normalized_texts/true/639.txt,preprocessed/true/639.txt,true
6802,full_texts/true/64.txt,politica,full_texts/true-meta-information/64-meta.txt,size_normalized_texts/true/64.txt,preprocessed/true/64.txt,true
6803,full_texts/true/640.txt,tv_celebridades,full_texts/true-meta-information/640-meta.txt,size_normalized_texts/true/640.txt,preprocessed/true/640.txt,true
6804,full_texts/true/641.txt,politica,full_texts/true-meta-information/641-meta.txt,size_normalized_texts/true/641.txt,preprocessed/true/641.txt,true
6805,full_texts/true/642.txt,sociedade_cotidiano,full_texts/true-meta-information/642-meta.txt,size_normalized_texts/true/642.txt,preprocessed/true/642.txt,true
6806,full_texts/true/643.txt,sociedade_cotidiano,full_texts/true-meta-information/643-meta.txt,size_normalized_texts/true/643.txt,preprocessed/true/643.txt,true
6807,full_texts/true/644.txt,politica,full_texts/true-meta-information/644-meta.txt,size_normalized_texts/true/644.txt,preprocessed/true/644.txt,true
6808,full_texts/true/645.txt,tv_celebridades,full_texts/true-meta-information/645-meta.txt,size_normalized_texts/true/645.txt,preprocessed/true/645.txt,true
6809,full_texts/true/646.txt,politica,full_texts/true-meta-information/646-meta.txt,size_normalized_texts/true/646.txt,preprocessed/true/646.txt,true
6810,full_texts/true/647.txt,ciencia_tecnologia,full_texts/true-meta-information/647-meta.txt,size_normalized_texts/true/647.txt,preprocessed/true/647.txt,true
6811,full_texts/true/648.txt,tv_celebridades,full_texts/true-meta-information/648-meta.txt,size_normalized_texts/true/648.txt,preprocessed/true/648.txt,true
6812,full_texts/true/649.txt,sociedade_cotidiano,full_texts/true-meta-information/649-meta.txt,size_normalized_texts/true/649.txt,preprocessed/true/649.txt,true
6813,full_texts/true/65.txt,politica,full_texts/true-meta-information/65-meta.txt,size_normalized_texts/true/65.txt,preprocessed/true/65.txt,true
6814,full_texts/true/650.txt,politica,full_texts/true-meta-information/650-meta.txt,size_normalized_texts/true/650.txt,preprocessed/true/650.txt,true
6815,full_texts/true/651.txt,sociedade_cotidiano,full_texts/true-meta-information/651-meta.txt,size_normalized_texts/true/651.txt,preprocessed/true/651.txt,true
6816,full_texts/true/652.txt,politica,full_texts/true-meta-information/652-meta.txt,size_normalized_texts/true/652.txt,preprocessed/true/652.txt,true
6817,full_texts/true/653.txt,sociedade_cotidiano,full_texts/true-meta-information/653-meta.txt,size_normalized_texts/true/653.txt,preprocessed/true/653.txt,true
6818,full_texts/true/654.txt,politica,full_texts/true-meta-information/654-meta.txt,size_normalized_texts/true/654.txt,preprocessed/true/654.txt,true
6819,full_texts/true/655.txt,tv_celebridades,full_texts/true-meta-information/655-meta.txt,size_normalized_texts/true/655.txt,preprocessed/true/655.txt,true
6820,full_texts/true/656.txt,politica,full_texts/true-meta-information/656-meta.txt,size_normalized_texts/true/656.txt,preprocessed/true/656.txt,true
6821,full_texts/true/657.txt,sociedade_cotidiano,full_texts/true-meta-information/657-meta.txt,size_normalized_texts/true/657.txt,preprocessed/true/657.txt,true
6822,full_texts/true/658.txt,tv_celebridades,full_texts/true-meta-information/658-meta.txt,size_normalized_texts/true/658.txt,preprocessed/true/658.txt,true
6823,full_texts/true/659.txt,politica,full_texts/true-meta-information/659-meta.txt,size_normalized_texts/true/659.txt,preprocessed/true/659.txt,true
6824,full_texts/true/66.txt,politica,full_texts/true-meta-information/66-meta.txt,size_normalized_texts/true/66.txt,preprocessed/true/66.txt,true
6825,full_texts/true/660.txt,tv_celebridades,full_texts/true-meta-information/660-meta.txt,size_normalized_texts/true/660.txt,preprocessed/true/660.txt,true
6826,full_texts/true/661.txt,tv_celebridades,full_texts/true-meta-information/661-meta.txt,size_normalized_texts/true/661.txt,preprocessed/true/661.txt,true
6827,full_texts/true/662.txt,sociedade_cotidiano,full_texts/true-meta-information/662-meta.txt,size_normalized_texts/true/662.txt,preprocessed/true/662.txt,true
6828,full_texts/true/663.txt,tv_celebridades,full_texts/true-meta-information/663-meta.txt,size_normalized_texts/true/663.txt,preprocessed/true/663.txt,true
6829,full_texts/true/664.txt,tv_celebridades,full_texts/true-meta-information/664-meta.txt,size_normalized_texts/true/664.txt,preprocessed/true/664.txt,true
6830,full_texts/true/665.txt,sociedade_cotidiano,full_texts/true-meta-information/665-meta.txt,size_normalized_texts/true/665.txt,preprocessed/true/665.txt,true
6831,full_texts/true/666.txt,politica,full_texts/true-meta-information/666-meta.txt,size_normalized_texts/true/666.txt,preprocessed/true/666.txt,true
6832,full_texts/true/667.txt,tv_celebridades,full_texts/true-meta-information/667-meta.txt,size_normalized_texts/true/667.txt,preprocessed/true/667.txt,true
6833,full_texts/true/668.txt,sociedade_cotidiano,full_texts/true-meta-information/668-meta.txt,size_normalized_texts/true/668.txt,preprocessed/true/668.txt,true
6834,full_texts/true/669.txt,sociedade_cotidiano,full_texts/true-meta-information/669-meta.txt,size_normalized_texts/true/669.txt,preprocessed/true/669.txt,true
6835,full_texts/true/67.txt,politica,full_texts/true-meta-information/67-meta.txt,size_normalized_texts/true/67.txt,preprocessed/true/67.txt,true
6836,full_texts/true/670.txt,tv_celebridades,full_texts/true-meta-information/670-meta.txt,size_normalized_texts/true/670.txt,preprocessed/true/670.txt,true
6837,full_texts/true/671.txt,ciencia_tecnologia,full_texts/true-meta-information/671-meta.txt,size_normalized_texts/true/671.txt,preprocessed/true/671.txt,true
6838,full_texts/true/672.txt,sociedade_cotidiano,full_texts/true-meta-information/672-meta.txt,size_normalized_texts/true/672.txt,preprocessed/true/672.txt,true
6839,full_texts/true/673.txt,tv_celebridades,full_texts/true-meta-information/673-meta.txt,size_normalized_texts/true/673.txt,preprocessed/true/673.txt,true
6840,full_texts/true/674.txt,sociedade_cotidiano,full_texts/true-meta-information/674-meta.txt,size_normalized_texts/true/674.txt,preprocessed/true/674.txt,true
6841,full_texts/true/675.txt,tv_celebridades,full_texts/true-meta-information/675-meta.txt,size_normalized_texts/true/675.txt,preprocessed/true/675.txt,true
6842,full_texts/true/676.txt,tv_celebridades,full_texts/true-meta-information/676-meta.txt,size_normalized_texts/true/676.txt,preprocessed/true/676.txt,true
6843,full_texts/true/677.txt,religiao,full_texts/true-meta-information/677-meta.txt,size_normalized_texts/true/677.txt,preprocessed/true/677.txt,true
6844,full_texts/true/678.txt,politica,full_texts/true-meta-information/678-meta.txt,size_normalized_texts/true/678.txt,preprocessed/true/678.txt,true
6845,full_texts/true/679.txt,politica,full_texts/true-meta-information/679-meta.txt,size_normalized_texts/true/679.txt,preprocessed/true/679.txt,true
6846,full_texts/true/68.txt,politica,full_texts/true-meta-information/68-meta.txt,size_normalized_texts/true/68.txt,preprocessed/true/68.txt,true
6847,full_texts/true/680.txt,politica,full_texts/true-meta-information/680-meta.txt,size_normalized_texts/true/680.txt,preprocessed/true/680.txt,true
6848,full_texts/true/681.txt,politica,full_texts/true-meta-information/681-meta.txt,size_normalized_texts/true/681.txt,preprocessed/true/681.txt,true
6849,full_texts/true/682.txt,politica,full_texts/true-meta-information/682-meta.txt,size_normalized_texts/true/682.txt,preprocessed/true/682.txt,true
6850,full_texts/true/683.txt,tv_celebridades,full_texts/true-meta-information/683-meta.txt,size_normalized_texts/true/683.txt,preprocessed/true/683.txt,true
6851,full_texts/true/684.txt,tv_celebridades,full_texts/true-meta-information/684-meta.txt,size_normalized_texts/true/684.txt,preprocessed/true/684.txt,true
6852,full_texts/true/685.txt,politica,full_texts/true-meta-information/685-meta.txt,size_normalized_texts/true/685.txt,preprocessed/true/685.txt,true
6853,full_texts/true/686.txt,tv_celebridades,full_texts/true-meta-information/686-meta.txt,size_normalized_texts/true/686.txt,preprocessed/true/686.txt,true
6854,full_texts/true/687.txt,ciencia_tecnologia,full_texts/true-meta-information/687-meta.txt,size_normalized_texts/true/687.txt,preprocessed/true/687.txt,true
6855,full_texts/true/688.txt,tv_celebridades,full_texts/true-meta-information/688-meta.txt,size_normalized_texts/true/688.txt,preprocessed/true/688.txt,true
6856,full_texts/true/689.txt,sociedade_cotidiano,full_texts/true-meta-information/689-meta.txt,size_normalized_texts/true/689.txt,preprocessed/true/689.txt,true
6857,full_texts/true/69.txt,politica,full_texts/true-meta-information/69-meta.txt,size_normalized_texts/true/69.txt,preprocessed/true/69.txt,true
6858,full_texts/true/690.txt,politica,full_texts/true-meta-information/690-meta.txt,size_normalized_texts/true/690.txt,preprocessed/true/690.txt,true
6859,full_texts/true/691.txt,sociedade_cotidiano,full_texts/true-meta-information/691-meta.txt,size_normalized_texts/true/691.txt,preprocessed/true/691.txt,true
6860,full_texts/true/692.txt,tv_celebridades,full_texts/true-meta-information/692-meta.txt,size_normalized_texts/true/692.txt,preprocessed/true/692.txt,true
6861,full_texts/true/693.txt,sociedade_cotidiano,full_texts/true-meta-information/693-meta.txt,size_normalized_texts/true/693.txt,preprocessed/true/693.txt,true
6862,full_texts/true/694.txt,politica,full_texts/true-meta-information/694-meta.txt,size_normalized_texts/true/694.txt,preprocessed/true/694.txt,true
6863,full_texts/true/695.txt,sociedade_cotidiano,full_texts/true-meta-information/695-meta.txt,size_normalized_texts/true/695.txt,preprocessed/true/695.txt,true
6864,full_texts/true/696.txt,politica,full_texts/true-meta-information/696-meta.txt,size_normalized_texts/true/696.txt,preprocessed/true/696.txt,true
6865,full_texts/true/698.txt,politica,full_texts/true-meta-information/698-meta.txt,size_normalized_texts/true/698.txt,preprocessed/true/698.txt,true
6866,full_texts/true/699.txt,politica,full_texts/true-meta-information/699-meta.txt,size_normalized_texts/true/699.txt,preprocessed/true/699.txt,true
6867,full_texts/true/7.txt,sociedade_cotidiano,full_texts/true-meta-information/7-meta.txt,size_normalized_texts/true/7.txt,preprocessed/true/7.txt,true
6868,full_texts/true/70.txt,politica,full_texts/true-meta-information/70-meta.txt,size_normalized_texts/true/70.txt,preprocessed/true/70.txt,true
6869,full_texts/true/700.txt,politica,full_texts/true-meta-information/700-meta.txt,size_normalized_texts/true/700.txt,preprocessed/true/700.txt,true
6870,full_texts/true/701.txt,sociedade_cotidiano,full_texts/true-meta-information/701-meta.txt,size_normalized_texts/true/701.txt,preprocessed/true/701.txt,true
6871,full_texts/true/702.txt,politica,full_texts/true-meta-information/702-meta.txt,size_normalized_texts/true/702.txt,preprocessed/true/702.txt,true
6872,full_texts/true/703.txt,sociedade_cotidiano,full_texts/true-meta-information/703-meta.txt,size_normalized_texts/true/703.txt,preprocessed/true/703.txt,true
6873,full_texts/true/704.txt,politica,full_texts/true-meta-information/704-meta.txt,size_normalized_texts/true/704.txt,preprocessed/true/704.txt,true
6874,full_texts/true/705.txt,tv_celebridades,full_texts/true-meta-information/705-meta.txt,size_normalized_texts/true/705.txt,preprocessed/true/705.txt,true
6875,full_texts/true/706.txt,tv_celebridades,full_texts/true-meta-information/706-meta.txt,size_normalized_texts/true/706.txt,preprocessed/true/706.txt,true
6876,full_texts/true/707.txt,politica,full_texts/true-meta-information/707-meta.txt,size_normalized_texts/true/707.txt,preprocessed/true/707.txt,true
6877,full_texts/true/708.txt,politica,full_texts/true-meta-information/708-meta.txt,size_normalized_texts/true/708.txt,preprocessed/true/708.txt,true
6878,full_texts/true/709.txt,sociedade_cotidiano,full_texts/true-meta-information/709-meta.txt,size_normalized_texts/true/709.txt,preprocessed/true/709.txt,true
6879,full_texts/true/71.txt,politica,full_texts/true-meta-information/71-meta.txt,size_normalized_texts/true/71.txt,preprocessed/true/71.txt,true
6880,full_texts/true/710.txt,sociedade_cotidiano,full_texts/true-meta-information/710-meta.txt,size_normalized_texts/true/710.txt,preprocessed/true/710.txt,true
6881,full_texts/true/711.txt,tv_celebridades,full_texts/true-meta-information/711-meta.txt,size_normalized_texts/true/711.txt,preprocessed/true/711.txt,true
6882,full_texts/true/712.txt,sociedade_cotidiano,full_texts/true-meta-information/712-meta.txt,size_normalized_texts/true/712.txt,preprocessed/true/712.txt,true
6883,full_texts/true/713.txt,tv_celebridades,full_texts/true-meta-information/713-meta.txt,size_normalized_texts/true/713.txt,preprocessed/true/713.txt,true
6884,full_texts/true/714.txt,sociedade_cotidiano,full_texts/true-meta-information/714-meta.txt,size_normalized_texts/true/714.txt,preprocessed/true/714.txt,true
6885,full_texts/true/715.txt,sociedade_cotidiano,full_texts/true-meta-information/715-meta.txt,size_normalized_texts/true/715.txt,preprocessed/true/715.txt,true
6886,full_texts/true/716.txt,tv_celebridades,full_texts/true-meta-information/716-meta.txt,size_normalized_texts/true/716.txt,preprocessed/true/716.txt,true
6887,full_texts/true/717.txt,sociedade_cotidiano,full_texts/true-meta-information/717-meta.txt,size_normalized_texts/true/717.txt,preprocessed/true/717.txt,true
6888,full_texts/true/718.txt,sociedade_cotidiano,full_texts/true-meta-information/718-meta.txt,size_normalized_texts/true/718.txt,preprocessed/true/718.txt,true
6889,full_texts/true/719.txt,sociedade_cotidiano,full_texts/true-meta-information/719-meta.txt,size_normalized_texts/true/719.txt,preprocessed/true/719.txt,true
6890,full_texts/true/72.txt,politica,full_texts/true-meta-information/72-meta.txt,size_normalized_texts/true/72.txt,preprocessed/true/72.txt,true
6891,full_texts/true/720.txt,sociedade_cotidiano,full_texts/true-meta-information/720-meta.txt,size_normalized_texts/true/720.txt,preprocessed/true/720.txt,true
6892,full_texts/true/721.txt,tv_celebridades,full_texts/true-meta-information/721-meta.txt,size_normalized_texts/true/721.txt,preprocessed/true/721.txt,true
6893,full_texts/true/722.txt,politica,full_texts/true-meta-information/722-meta.txt,size_normalized_texts/true/722.txt,preprocessed/true/722.txt,true
6894,full_texts/true/723.txt,sociedade_cotidiano,full_texts/true-meta-information/723-meta.txt,size_normalized_texts/true/723.txt,preprocessed/true/723.txt,true
6895,full_texts/true/724.txt,politica,full_texts/true-meta-information/724-meta.txt,size_normalized_texts/true/724.txt,preprocessed/true/724.txt,true
6896,full_texts/true/725.txt,sociedade_cotidiano,full_texts/true-meta-information/725-meta.txt,size_normalized_texts/true/725.txt,preprocessed/true/725.txt,true
6897,full_texts/true/726.txt,politica,full_texts/true-meta-information/726-meta.txt,size_normalized_texts/true/726.txt,preprocessed/true/726.txt,true
6898,full_texts/true/727.txt,sociedade_cotidiano,full_texts/true-meta-information/727-meta.txt,size_normalized_texts/true/727.txt,preprocessed/true/727.txt,true
6899,full_texts/true/728.txt,tv_celebridades,full_texts/true-meta-information/728-meta.txt,size_normalized_texts/true/728.txt,preprocessed/true/728.txt,true
6900,full_texts/true/729.txt,politica,full_texts/true-meta-information/729-meta.txt,size_normalized_texts/true/729.txt,preprocessed/true/729.txt,true
6901,full_texts/true/73.txt,politica,full_texts/true-meta-information/73-meta.txt,size_normalized_texts/true/73.txt,preprocessed/true/73.txt,true
6902,full_texts/true/730.txt,politica,full_texts/true-meta-information/730-meta.txt,size_normalized_texts/true/730.txt,preprocessed/true/730.txt,true
6903,full_texts/true/731.txt,politica,full_texts/true-meta-information/731-meta.txt,size_normalized_texts/true/731.txt,preprocessed/true/731.txt,true
6904,full_texts/true/732.txt,tv_celebridades,full_texts/true-meta-information/732-meta.txt,size_normalized_texts/true/732.txt,preprocessed/true/732.txt,true
6905,full_texts/true/733.txt,tv_celebridades,full_texts/true-meta-information/733-meta.txt,size_normalized_texts/true/733.txt,preprocessed/true/733.txt,true
6906,full_texts/true/734.txt,sociedade_cotidiano,full_texts/true-meta-information/734-meta.txt,size_normalized_texts/true/734.txt,preprocessed/true/734.txt,true
6907,full_texts/true/735.txt,politica,full_texts/true-meta-information/735-meta.txt,size_normalized_texts/true/735.txt,preprocessed/true/735.txt,true
6908,full_texts/true/736.txt,politica,full_texts/true-meta-information/736-meta.txt,size_normalized_texts/true/736.txt,preprocessed/true/736.txt,true
6909,full_texts/true/737.txt,religiao,full_texts/true-meta-information/737-meta.txt,size_normalized_texts/true/737.txt,preprocessed/true/737.txt,true
6910,full_texts/true/738.txt,tv_celebridades,full_texts/true-meta-information/738-meta.txt,size_normalized_texts/true/738.txt,preprocessed/true/738.txt,true
6911,full_texts/true/739.txt,politica,full_texts/true-meta-information/739-meta.txt,size_normalized_texts/true/739.txt,preprocessed/true/739.txt,true
6912,full_texts/true/74.txt,politica,full_texts/true-meta-information/74-meta.txt,size_normalized_texts/true/74.txt,preprocessed/true/74.txt,true
6913,full_texts/true/740.txt,sociedade_cotidiano,full_texts/true-meta-information/740-meta.txt,size_normalized_texts/true/740.txt,preprocessed/true/740.txt,true
6914,full_texts/true/741.txt,sociedade_cotidiano,full_texts/true-meta-information/741-meta.txt,size_normalized_texts/true/741.txt,preprocessed/true/741.txt,true
6915,full_texts/true/742.txt,politica,full_texts/true-meta-information/742-meta.txt,size_normalized_texts/true/742.txt,preprocessed/true/742.txt,true
6916,full_texts/true/743.txt,politica,full_texts/true-meta-information/743-meta.txt,size_normalized_texts/true/743.txt,preprocessed/true/743.txt,true
6917,full_texts/true/744.txt,sociedade_cotidiano,full_texts/true-meta-information/744-meta.txt,size_normalized_texts/true/744.txt,preprocessed/true/744.txt,true
6918,full_texts/true/745.txt,sociedade_cotidiano,full_texts/true-meta-information/745-meta.txt,size_normalized_texts/true/745.txt,preprocessed/true/745.txt,true
6919,full_texts/true/746.txt,tv_celebridades,full_texts/true-meta-information/746-meta.txt,size_normalized_texts/true/746.txt,preprocessed/true/746.txt,true
6920,full_texts/true/747.txt,tv_celebridades,full_texts/true-meta-information/747-meta.txt,size_normalized_texts/true/747.txt,preprocessed/true/747.txt,true
6921,full_texts/true/748.txt,politica,full_texts/true-meta-information/748-meta.txt,size_normalized_texts/true/748.txt,preprocessed/true/748.txt,true
6922,full_texts/true/749.txt,sociedade_cotidiano,full_texts/true-meta-information/749-meta.txt,size_normalized_texts/true/749.txt,preprocessed/true/749.txt,true
6923,full_texts/true/75.txt,politica,full_texts/true-meta-information/75-meta.txt,size_normalized_texts/true/75.txt,preprocessed/true/75.txt,true
6924,full_texts/true/750.txt,sociedade_cotidiano,full_texts/true-meta-information/750-meta.txt,size_normalized_texts/true/750.txt,preprocessed/true/750.txt,true
6925,full_texts/true/751.txt,sociedade_cotidiano,full_texts/true-meta-information/751-meta.txt,size_normalized_texts/true/751.txt,preprocessed/true/751.txt,true
6926,full_texts/true/752.txt,tv_celebridades,full_texts/true-meta-information/752-meta.txt,size_normalized_texts/true/752.txt,preprocessed/true/752.txt,true
6927,full_texts/true/753.txt,sociedade_cotidiano,full_texts/true-meta-information/753-meta.txt,size_normalized_texts/true/753.txt,preprocessed/true/753.txt,true
6928,full_texts/true/754.txt,sociedade_cotidiano,full_texts/true-meta-information/754-meta.txt,size_normalized_texts/true/754.txt,preprocessed/true/754.txt,true
6929,full_texts/true/755.txt,sociedade_cotidiano,full_texts/true-meta-information/755-meta.txt,size_normalized_texts/true/755.txt,preprocessed/true/755.txt,true
6930,full_texts/true/756.txt,politica,full_texts/true-meta-information/756-meta.txt,size_normalized_texts/true/756.txt,preprocessed/true/756.txt,true
6931,full_texts/true/757.txt,sociedade_cotidiano,full_texts/true-meta-information/757-meta.txt,size_normalized_texts/true/757.txt,preprocessed/true/757.txt,true
6932,full_texts/true/758.txt,sociedade_cotidiano,full_texts/true-meta-information/758-meta.txt,size_normalized_texts/true/758.txt,preprocessed/true/758.txt,true
6933,full_texts/true/759.txt,sociedade_cotidiano,full_texts/true-meta-information/759-meta.txt,size_normalized_texts/true/759.txt,preprocessed/true/759.txt,true
6934,full_texts/true/76.txt,politica,full_texts/true-meta-information/76-meta.txt,size_normalized_texts/true/76.txt,preprocessed/true/76.txt,true
6935,full_texts/true/760.txt,politica,full_texts/true-meta-information/760-meta.txt,size_normalized_texts/true/760.txt,preprocessed/true/760.txt,true
6936,full_texts/true/761.txt,politica,full_texts/true-meta-information/761-meta.txt,size_normalized_texts/true/761.txt,preprocessed/true/761.txt,true
6937,full_texts/true/762.txt,sociedade_cotidiano,full_texts/true-meta-information/762-meta.txt,size_normalized_texts/true/762.txt,preprocessed/true/762.txt,true
6938,full_texts/true/763.txt,sociedade_cotidiano,full_texts/true-meta-information/763-meta.txt,size_normalized_texts/true/763.txt,preprocessed/true/763.txt,true
6939,full_texts/true/764.txt,tv_celebridades,full_texts/true-meta-information/764-meta.txt,size_normalized_texts/true/764.txt,preprocessed/true/764.txt,true
6940,full_texts/true/765.txt,sociedade_cotidiano,full_texts/true-meta-information/765-meta.txt,size_normalized_texts/true/765.txt,preprocessed/true/765.txt,true
